2D GRID SCAN RESULTS
a_exo_test = -2.5,  b_exo_test = 1.0
Metric: sigma8_exo(z) / sigma8_LCDM(z)
Value > 1.0 means growth enhancement at that redshift

   z_c   sigma_z  z=6.5  z=7.5  z=8.5  z=9.5  z=10.5  z=11.5  z=12.5  z=13.5  z=14.5  z=15.5  z=16.5  z=17.5  z=18.5  z=20.0
  25.6      15.6  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.6      15.8  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.6      16.0  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.6      16.2  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.6      16.4  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.6      16.6  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.6      16.8  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.8       3.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  25.8       3.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  25.8       3.4  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001
  25.8       3.6  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001
  25.8       3.8  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001
  25.8       4.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       4.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       4.4  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       4.6  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       4.8  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       5.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       5.2  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       5.4  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       5.6  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       5.8  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       6.0  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       6.2  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       6.4  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       6.6  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       6.8  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       7.0  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       7.2  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       7.4  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       7.6  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       7.8  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       8.0  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       8.2  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       8.4  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       8.6  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       8.8  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       9.0  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       9.2  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       9.4  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       9.6  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8       9.8  1.0003  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      10.0  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      10.2  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      10.4  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      10.6  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      10.8  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      11.0  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      11.2  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      11.4  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      11.6  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      11.8  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      12.0  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      12.2  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      12.4  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      12.6  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      12.8  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      13.0  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      13.2  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      13.4  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      13.6  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      13.8  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      14.0  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      14.2  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      14.4  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      14.6  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      14.8  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      15.0  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      15.2  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      15.4  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      15.6  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      15.8  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  25.8      16.0  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.8      16.2  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.8      16.4  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.8      16.6  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  25.8      16.8  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  26.0       3.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  26.0       3.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  26.0       3.4  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001
  26.0       3.6  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001
  26.0       3.8  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001
  26.0       4.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001
  26.0       4.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       4.4  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       4.6  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       4.8  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       5.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       5.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       5.4  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       5.6  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       5.8  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       6.0  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       6.2  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       6.4  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       6.6  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       6.8  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       7.0  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       7.2  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       7.4  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       7.6  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       7.8  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       8.0  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       8.2  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       8.4  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       8.6  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       8.8  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       9.0  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       9.2  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       9.4  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       9.6  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0       9.8  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      10.0  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      10.2  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      10.4  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      10.6  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      10.8  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      11.0  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      11.2  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      11.4  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      11.6  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      11.8  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      12.0  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      12.2  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      12.4  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      12.6  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      12.8  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      13.0  1.0004  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      13.2  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      13.4  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      13.6  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      13.8  1.0004  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      14.0  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      14.2  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      14.4  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      14.6  1.0004  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      14.8  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      15.0  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      15.2  1.0003  1.0003  1.0003  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      15.4  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      15.6  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      15.8  1.0003  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      16.0  1.0003  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.0      16.2  1.0003  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  26.0      16.4  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  26.0      16.6  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  26.0      16.8  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0000
  26.2       3.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  26.2       3.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  26.2       3.4  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
  26.2       3.6  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001
  26.2       3.8  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001
  26.2       4.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001
  26.2       4.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001
  26.2       4.4  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       4.6  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       4.8  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       5.0  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       5.2  1.0000  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       5.4  1.0000  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       5.6  1.0000  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       5.8  1.0000  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       6.0  1.0000  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       6.2  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       6.4  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       6.6  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       6.8  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       7.0  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       7.2  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       7.4  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       7.6  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       7.8  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       8.0  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
  26.2       8.2  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0002  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001  1.0001
